origin_apk	original_path	target_path	density	purpose	source_sha256	target_sha256	byte_status
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_39.png	res/drawable-xxhdpi/face_failed_39.png	drawable-xxhdpi	faceid_frames	d5b1b21ce62182d8c5e920b47b9454bed0aff3d330fcfc3a99ace70c226c40ed	d5b1b21ce62182d8c5e920b47b9454bed0aff3d330fcfc3a99ace70c226c40ed	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_40.png	res/drawable-xxhdpi/face_failed_40.png	drawable-xxhdpi	faceid_frames	13a1c04e2c5277c7f497c543e417f120eb3f05229c553e5cbe56a63566c9beea	13a1c04e2c5277c7f497c543e417f120eb3f05229c553e5cbe56a63566c9beea	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_41.png	res/drawable-xxhdpi/face_failed_41.png	drawable-xxhdpi	faceid_frames	87b2fa5ea6a4dfb669a6474ba77a74ac6122e796e497e15ca9a48d6bf1587137	87b2fa5ea6a4dfb669a6474ba77a74ac6122e796e497e15ca9a48d6bf1587137	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_42.png	res/drawable-xxhdpi/face_failed_42.png	drawable-xxhdpi	faceid_frames	fb1b8960a61402567d45e97933ce96364908ef662f335edab86687e05d20dbf7	fb1b8960a61402567d45e97933ce96364908ef662f335edab86687e05d20dbf7	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_43.png	res/drawable-xxhdpi/face_failed_43.png	drawable-xxhdpi	faceid_frames	c4d9e9792a571bf192aee487ddf81db3c4d30c8c15291733e465118613615a5f	c4d9e9792a571bf192aee487ddf81db3c4d30c8c15291733e465118613615a5f	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_44.png	res/drawable-xxhdpi/face_failed_44.png	drawable-xxhdpi	faceid_frames	5f897ab55debfb1a3fbf2c1584229fe1d53d551ffc7a5e6d8292b2c3ac0b5d54	5f897ab55debfb1a3fbf2c1584229fe1d53d551ffc7a5e6d8292b2c3ac0b5d54	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_45.png	res/drawable-xxhdpi/face_failed_45.png	drawable-xxhdpi	faceid_frames	fa684131691b42608140f2a48af6b7cfb481600c9d6ee8562ece6d77c27e7f09	fa684131691b42608140f2a48af6b7cfb481600c9d6ee8562ece6d77c27e7f09	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_46.png	res/drawable-xxhdpi/face_failed_46.png	drawable-xxhdpi	faceid_frames	182ac2ccc3fe4fe34093e655971983981fa9f3a0bb3ac65acc27d78fbc3193f0	182ac2ccc3fe4fe34093e655971983981fa9f3a0bb3ac65acc27d78fbc3193f0	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_47.png	res/drawable-xxhdpi/face_failed_47.png	drawable-xxhdpi	faceid_frames	1fa6a212ea37934033bcabfa5e26d80d113a8b62b0a99a9c8b0abd57a82a0981	1fa6a212ea37934033bcabfa5e26d80d113a8b62b0a99a9c8b0abd57a82a0981	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_48.png	res/drawable-xxhdpi/face_failed_48.png	drawable-xxhdpi	faceid_frames	b231826d998541545f999825c77ca5eec1e788fc7e039ee9cb736f7b1f1c55e9	b231826d998541545f999825c77ca5eec1e788fc7e039ee9cb736f7b1f1c55e9	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_49.png	res/drawable-xxhdpi/face_failed_49.png	drawable-xxhdpi	faceid_frames	a21d3a5ed12cc8ae32c01694cf567c722a7f64489846d26f61709db642f9467f	a21d3a5ed12cc8ae32c01694cf567c722a7f64489846d26f61709db642f9467f	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_50.png	res/drawable-xxhdpi/face_failed_50.png	drawable-xxhdpi	faceid_frames	58c1cf769896ecb5931c70646d3803e64d71074f785f0d7fe9fbe7778c5f1789	58c1cf769896ecb5931c70646d3803e64d71074f785f0d7fe9fbe7778c5f1789	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_51.png	res/drawable-xxhdpi/face_failed_51.png	drawable-xxhdpi	faceid_frames	7a570994a771bdc3417beaf075d09eaa391cc2ef360c526bad648b7e61914a8e	7a570994a771bdc3417beaf075d09eaa391cc2ef360c526bad648b7e61914a8e	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_52.png	res/drawable-xxhdpi/face_failed_52.png	drawable-xxhdpi	faceid_frames	c6771a0866e679d414899f44c1804f172b0e111130f88faf3c1ad30b5de6ca77	c6771a0866e679d414899f44c1804f172b0e111130f88faf3c1ad30b5de6ca77	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_53.png	res/drawable-xxhdpi/face_failed_53.png	drawable-xxhdpi	faceid_frames	0a42e2b8a069474d007247621a68b45ce0bc9fadb345f67adca064f804ca5818	0a42e2b8a069474d007247621a68b45ce0bc9fadb345f67adca064f804ca5818	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_54.png	res/drawable-xxhdpi/face_failed_54.png	drawable-xxhdpi	faceid_frames	d5336baadea69be076e954eb1971be3b3f9f326268b9f1f89344186694034fb3	d5336baadea69be076e954eb1971be3b3f9f326268b9f1f89344186694034fb3	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_55.png	res/drawable-xxhdpi/face_failed_55.png	drawable-xxhdpi	faceid_frames	73dd7b9804aae85ca49f87d85d4c157480bce9a17339dcc8f34476818d1810a9	73dd7b9804aae85ca49f87d85d4c157480bce9a17339dcc8f34476818d1810a9	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_56.png	res/drawable-xxhdpi/face_failed_56.png	drawable-xxhdpi	faceid_frames	68b3c3d78e9f60a5d946ba2b545b371af743ac9560ac830b771977fafd49f1d0	68b3c3d78e9f60a5d946ba2b545b371af743ac9560ac830b771977fafd49f1d0	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_57.png	res/drawable-xxhdpi/face_failed_57.png	drawable-xxhdpi	faceid_frames	ac9c922530163b13d832cc3f1c634dba023f50726e3ff997f4c89549223cfd5c	ac9c922530163b13d832cc3f1c634dba023f50726e3ff997f4c89549223cfd5c	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_58.png	res/drawable-xxhdpi/face_failed_58.png	drawable-xxhdpi	faceid_frames	42dac9925d6497805b06488a96287df420e6f748f5567b3fadd791333b9c2b31	42dac9925d6497805b06488a96287df420e6f748f5567b3fadd791333b9c2b31	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_59.png	res/drawable-xxhdpi/face_failed_59.png	drawable-xxhdpi	faceid_frames	507d05b4cbbae06d76c06e8022a5ee8018a475a4e5a9bbca17c89370ef2410eb	507d05b4cbbae06d76c06e8022a5ee8018a475a4e5a9bbca17c89370ef2410eb	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_60.png	res/drawable-xxhdpi/face_failed_60.png	drawable-xxhdpi	faceid_frames	c2767d45848e28eea3b1d73c05d8bea4dfa3c6a2109f12546bae637e2846955d	c2767d45848e28eea3b1d73c05d8bea4dfa3c6a2109f12546bae637e2846955d	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_61.png	res/drawable-xxhdpi/face_failed_61.png	drawable-xxhdpi	faceid_frames	2c34e84d16f4319d517f2dfdfb06dc234e3ac34a150f0f316fa48f5565563308	2c34e84d16f4319d517f2dfdfb06dc234e3ac34a150f0f316fa48f5565563308	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_62.png	res/drawable-xxhdpi/face_failed_62.png	drawable-xxhdpi	faceid_frames	4656dd7be8da25ff996946e96587d9303fa9b2ffa2aba7b486cb9bdce76af529	4656dd7be8da25ff996946e96587d9303fa9b2ffa2aba7b486cb9bdce76af529	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_63.png	res/drawable-xxhdpi/face_failed_63.png	drawable-xxhdpi	faceid_frames	ac7d40647340b52b1aa7aa72bfd892e2e2daca2789e6e51a7f5f617ee27e7d88	ac7d40647340b52b1aa7aa72bfd892e2e2daca2789e6e51a7f5f617ee27e7d88	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_64.png	res/drawable-xxhdpi/face_failed_64.png	drawable-xxhdpi	faceid_frames	6aa33ce9251f9f7241d34fbc31bf08deb7891da85e7de0837a2692d0a028a797	6aa33ce9251f9f7241d34fbc31bf08deb7891da85e7de0837a2692d0a028a797	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_65.png	res/drawable-xxhdpi/face_failed_65.png	drawable-xxhdpi	faceid_frames	72528f365757454622246515272b6a6f2da26046802f4be17d40073880ee8cae	72528f365757454622246515272b6a6f2da26046802f4be17d40073880ee8cae	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_66.png	res/drawable-xxhdpi/face_failed_66.png	drawable-xxhdpi	faceid_frames	d700c8ea5894369b80f4a2c19c070e62a2c7603fe98ddbba659cf460e2c32106	d700c8ea5894369b80f4a2c19c070e62a2c7603fe98ddbba659cf460e2c32106	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_67.png	res/drawable-xxhdpi/face_failed_67.png	drawable-xxhdpi	faceid_frames	481d39db2c1a437ac9dcc88ef9058d60377e235243414c63a1bc0a6990dda60c	481d39db2c1a437ac9dcc88ef9058d60377e235243414c63a1bc0a6990dda60c	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_68.png	res/drawable-xxhdpi/face_failed_68.png	drawable-xxhdpi	faceid_frames	25222b1e1e642f6610f4574fccef447447386f5be4cf63389b23379504dde26e	25222b1e1e642f6610f4574fccef447447386f5be4cf63389b23379504dde26e	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_69.png	res/drawable-xxhdpi/face_failed_69.png	drawable-xxhdpi	faceid_frames	9bc66d02d1abf2e933b1f02e438214c4cdf0b79318da1aa3521f265cd2b6f5f2	9bc66d02d1abf2e933b1f02e438214c4cdf0b79318da1aa3521f265cd2b6f5f2	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_70.png	res/drawable-xxhdpi/face_failed_70.png	drawable-xxhdpi	faceid_frames	ef0f81ab14cb9fe3c285177cc9264295ecd1c91c12b28a65a817eb9083c4f5ef	ef0f81ab14cb9fe3c285177cc9264295ecd1c91c12b28a65a817eb9083c4f5ef	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_71.png	res/drawable-xxhdpi/face_failed_71.png	drawable-xxhdpi	faceid_frames	478742745ce9b68e706ddb18024ac908d198c833bfbad49a796b72c41697d582	478742745ce9b68e706ddb18024ac908d198c833bfbad49a796b72c41697d582	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_72.png	res/drawable-xxhdpi/face_failed_72.png	drawable-xxhdpi	faceid_frames	0a0bcb0de91da98ca017329fa4923475ee94b9ff6a4ac156c59b50d782fbbcdd	0a0bcb0de91da98ca017329fa4923475ee94b9ff6a4ac156c59b50d782fbbcdd	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_73.png	res/drawable-xxhdpi/face_failed_73.png	drawable-xxhdpi	faceid_frames	d59460cb2a30a674a074fe7fed999b0261b10712b9252cb568a150c1bb28d1a7	d59460cb2a30a674a074fe7fed999b0261b10712b9252cb568a150c1bb28d1a7	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_74.png	res/drawable-xxhdpi/face_failed_74.png	drawable-xxhdpi	faceid_frames	424a7c10907805ed213be1ae888630e69fc797f8ca6afc84fa1374a5c49370d6	424a7c10907805ed213be1ae888630e69fc797f8ca6afc84fa1374a5c49370d6	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_75.png	res/drawable-xxhdpi/face_failed_75.png	drawable-xxhdpi	faceid_frames	df6ae7bf807bcfea8b15b37f2882d21453ace40530e01585c4ac9f9f01e1c1be	df6ae7bf807bcfea8b15b37f2882d21453ace40530e01585c4ac9f9f01e1c1be	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_76.png	res/drawable-xxhdpi/face_failed_76.png	drawable-xxhdpi	faceid_frames	36c2c4b84172c8958e04d79917f4b05c2630d1fe86d923ad12a52fea3336527a	36c2c4b84172c8958e04d79917f4b05c2630d1fe86d923ad12a52fea3336527a	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_77.png	res/drawable-xxhdpi/face_failed_77.png	drawable-xxhdpi	faceid_frames	01e8f1655f3228427c50c5687d96f9735c91d6685e7d8418be83bd7c2f66453d	01e8f1655f3228427c50c5687d96f9735c91d6685e7d8418be83bd7c2f66453d	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_78.png	res/drawable-xxhdpi/face_failed_78.png	drawable-xxhdpi	faceid_frames	b90c4bd01f14abe8cfda0423dbdbaaf703bd6e564559ebf732ad37c3022d7200	b90c4bd01f14abe8cfda0423dbdbaaf703bd6e564559ebf732ad37c3022d7200	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_79.png	res/drawable-xxhdpi/face_failed_79.png	drawable-xxhdpi	faceid_frames	e627dc96b8193b749bf12bceaa9341e376f72c1e85fb2c44c0313036fabdcaa3	e627dc96b8193b749bf12bceaa9341e376f72c1e85fb2c44c0313036fabdcaa3	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_80.png	res/drawable-xxhdpi/face_failed_80.png	drawable-xxhdpi	faceid_frames	a46bf3d3837dc35491f5c7f1c5079d326bce7961e16d3a272b1e65db5fc83e10	a46bf3d3837dc35491f5c7f1c5079d326bce7961e16d3a272b1e65db5fc83e10	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_81.png	res/drawable-xxhdpi/face_failed_81.png	drawable-xxhdpi	faceid_frames	83af356ac5849c799e3cba82b377dfc89a053c853cdc417127a04709bddf9b75	83af356ac5849c799e3cba82b377dfc89a053c853cdc417127a04709bddf9b75	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_82.png	res/drawable-xxhdpi/face_failed_82.png	drawable-xxhdpi	faceid_frames	8e273db3af60bdbeb2e9ec1bde82221feb719e49b73a7da5f60ab97b7ae37a1d	8e273db3af60bdbeb2e9ec1bde82221feb719e49b73a7da5f60ab97b7ae37a1d	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_83.png	res/drawable-xxhdpi/face_failed_83.png	drawable-xxhdpi	faceid_frames	84e3414a4df937a312c5a37eacd18047878fc72a741e255b91e258624ca5ebbe	84e3414a4df937a312c5a37eacd18047878fc72a741e255b91e258624ca5ebbe	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_84.png	res/drawable-xxhdpi/face_failed_84.png	drawable-xxhdpi	faceid_frames	87dd8fc7a54de4c3db76f74f2496d2443eca6825b7509c9cb77651adc841c1ee	87dd8fc7a54de4c3db76f74f2496d2443eca6825b7509c9cb77651adc841c1ee	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_85.png	res/drawable-xxhdpi/face_failed_85.png	drawable-xxhdpi	faceid_frames	fe080e9ed05963434ec95d82bead4534ab9ba3b575d74b33bf4cb59c5878c808	fe080e9ed05963434ec95d82bead4534ab9ba3b575d74b33bf4cb59c5878c808	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_86.png	res/drawable-xxhdpi/face_failed_86.png	drawable-xxhdpi	faceid_frames	84f8e0e1e356973d95084b898992315b34ad7ab2d93a9135fe4f2a01a888f6e7	84f8e0e1e356973d95084b898992315b34ad7ab2d93a9135fe4f2a01a888f6e7	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_87.png	res/drawable-xxhdpi/face_failed_87.png	drawable-xxhdpi	faceid_frames	bf3d4e6581a0590d10c897b80dc3b3bca4c820d16920f8e67db3a1ae60a6e24d	bf3d4e6581a0590d10c897b80dc3b3bca4c820d16920f8e67db3a1ae60a6e24d	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_88.png	res/drawable-xxhdpi/face_failed_88.png	drawable-xxhdpi	faceid_frames	82209ed04955fff444153732487849d139445d1d15eb4ade2110d264fade8551	82209ed04955fff444153732487849d139445d1d15eb4ade2110d264fade8551	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_89.png	res/drawable-xxhdpi/face_failed_89.png	drawable-xxhdpi	faceid_frames	8b2e37f8acb12a118209f1e4fba17694794f7e04f52b12373ee455fd87694df3	8b2e37f8acb12a118209f1e4fba17694794f7e04f52b12373ee455fd87694df3	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_failed_90.png	res/drawable-xxhdpi/face_failed_90.png	drawable-xxhdpi	faceid_frames	05c2d9c22a56d66d11ff8bf2af383f86b794c52ad62eae376b2b839fe370ffcd	05c2d9c22a56d66d11ff8bf2af383f86b794c52ad62eae376b2b839fe370ffcd	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_00.png	res/drawable-xxhdpi/face_loop_00.png	drawable-xxhdpi	faceid_frames	99284dc7d08764e8987e98807cb0af151352c0edf62242eb1020dad224022352	99284dc7d08764e8987e98807cb0af151352c0edf62242eb1020dad224022352	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_01.png	res/drawable-xxhdpi/face_loop_01.png	drawable-xxhdpi	faceid_frames	19a07eb11989a9af80a121d36c795e7ccdfe8b15286d14aa08dace6bf87417bd	19a07eb11989a9af80a121d36c795e7ccdfe8b15286d14aa08dace6bf87417bd	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_02.png	res/drawable-xxhdpi/face_loop_02.png	drawable-xxhdpi	faceid_frames	1f2cc39a4c202f52581da957e005d39d3a9e0d92ea05153b95bea4555fb51ea3	1f2cc39a4c202f52581da957e005d39d3a9e0d92ea05153b95bea4555fb51ea3	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_03.png	res/drawable-xxhdpi/face_loop_03.png	drawable-xxhdpi	faceid_frames	ab72226794d3d0509d3fa62838eb15698e2d1d0002b7da4cc29b8b8253f25bd7	ab72226794d3d0509d3fa62838eb15698e2d1d0002b7da4cc29b8b8253f25bd7	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_04.png	res/drawable-xxhdpi/face_loop_04.png	drawable-xxhdpi	faceid_frames	58d5b1ea9f04906df951d54246d4ec58c35f30b594ffff87e4b656c5ef7e238e	58d5b1ea9f04906df951d54246d4ec58c35f30b594ffff87e4b656c5ef7e238e	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_05.png	res/drawable-xxhdpi/face_loop_05.png	drawable-xxhdpi	faceid_frames	670ef51860cb8dc202cd0af93c55e48a36cb2f8e3b5002b6695105c2a0e98530	670ef51860cb8dc202cd0af93c55e48a36cb2f8e3b5002b6695105c2a0e98530	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_06.png	res/drawable-xxhdpi/face_loop_06.png	drawable-xxhdpi	faceid_frames	0f8a7902f1d109c1e31bea5d00c0251871e7e422ae7af8502d5a232403fdc6bc	0f8a7902f1d109c1e31bea5d00c0251871e7e422ae7af8502d5a232403fdc6bc	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_07.png	res/drawable-xxhdpi/face_loop_07.png	drawable-xxhdpi	faceid_frames	4607498af05ed33651c3a2c6325793abe79fe988ab15c2f60ded4aba132ecab0	4607498af05ed33651c3a2c6325793abe79fe988ab15c2f60ded4aba132ecab0	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_08.png	res/drawable-xxhdpi/face_loop_08.png	drawable-xxhdpi	faceid_frames	fe0a8adb4719587a7a0840e0bb6829a7bd92f884f8f2a03831bbf234a53a1a2c	fe0a8adb4719587a7a0840e0bb6829a7bd92f884f8f2a03831bbf234a53a1a2c	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_09.png	res/drawable-xxhdpi/face_loop_09.png	drawable-xxhdpi	faceid_frames	195814cac2688f8b40894806d09587b61976bf62520d6eb63c96949b94d2e92e	195814cac2688f8b40894806d09587b61976bf62520d6eb63c96949b94d2e92e	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_10.png	res/drawable-xxhdpi/face_loop_10.png	drawable-xxhdpi	faceid_frames	296a3b0da0d377a1a0e23b047e16021e9d841735de0755e49904dc70549e7aec	296a3b0da0d377a1a0e23b047e16021e9d841735de0755e49904dc70549e7aec	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_11.png	res/drawable-xxhdpi/face_loop_11.png	drawable-xxhdpi	faceid_frames	73e1f07dcb54eb7c0558c0177dfee733847f13eea5110416aaf8f55f4b3f30f0	73e1f07dcb54eb7c0558c0177dfee733847f13eea5110416aaf8f55f4b3f30f0	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_12.png	res/drawable-xxhdpi/face_loop_12.png	drawable-xxhdpi	faceid_frames	709baf3677e42924e23f534cbf603295ef30240309d83ca8539cfb99cf6f5bff	709baf3677e42924e23f534cbf603295ef30240309d83ca8539cfb99cf6f5bff	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_13.png	res/drawable-xxhdpi/face_loop_13.png	drawable-xxhdpi	faceid_frames	d4019308bf5784cf292e9b68cb4a53f98e4dfec647e7e1ddf536499c9d46ffb4	d4019308bf5784cf292e9b68cb4a53f98e4dfec647e7e1ddf536499c9d46ffb4	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_14.png	res/drawable-xxhdpi/face_loop_14.png	drawable-xxhdpi	faceid_frames	a905c4acdcd0de6f4bf502b63533dc1f32f888c7acaba31943dbda8e341066c9	a905c4acdcd0de6f4bf502b63533dc1f32f888c7acaba31943dbda8e341066c9	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_15.png	res/drawable-xxhdpi/face_loop_15.png	drawable-xxhdpi	faceid_frames	bba4e9678016d6243b16466c6f36acbbfd7d14ff78a63df64e7c0ba611f2eafc	bba4e9678016d6243b16466c6f36acbbfd7d14ff78a63df64e7c0ba611f2eafc	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_16.png	res/drawable-xxhdpi/face_loop_16.png	drawable-xxhdpi	faceid_frames	f2919f0c0db20d18883a594958a059d502b73cc4c4d5c37042b9cd8e148f2c45	f2919f0c0db20d18883a594958a059d502b73cc4c4d5c37042b9cd8e148f2c45	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_17.png	res/drawable-xxhdpi/face_loop_17.png	drawable-xxhdpi	faceid_frames	aaf062745ef97ea2d34bc1698a1cd5fef1192c1ba843c86c74fcf0c80e2036a7	aaf062745ef97ea2d34bc1698a1cd5fef1192c1ba843c86c74fcf0c80e2036a7	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_18.png	res/drawable-xxhdpi/face_loop_18.png	drawable-xxhdpi	faceid_frames	21f4ab5d7103d26238d1e49137d0e310adf696783de1780bb29851c5d022540e	21f4ab5d7103d26238d1e49137d0e310adf696783de1780bb29851c5d022540e	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_19.png	res/drawable-xxhdpi/face_loop_19.png	drawable-xxhdpi	faceid_frames	596c47dfc13658d23506b5616493a0ed58f2876afb6d735fb2938e6d20b26f15	596c47dfc13658d23506b5616493a0ed58f2876afb6d735fb2938e6d20b26f15	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_20.png	res/drawable-xxhdpi/face_loop_20.png	drawable-xxhdpi	faceid_frames	d72f380551aa1b743468521b9577eef8739ada925dac4f3b66781cac8677a34a	d72f380551aa1b743468521b9577eef8739ada925dac4f3b66781cac8677a34a	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_21.png	res/drawable-xxhdpi/face_loop_21.png	drawable-xxhdpi	faceid_frames	f0700eae548aec729fc394e04eba61bca3145419add48ee4cbf9e8335e82e58d	f0700eae548aec729fc394e04eba61bca3145419add48ee4cbf9e8335e82e58d	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_22.png	res/drawable-xxhdpi/face_loop_22.png	drawable-xxhdpi	faceid_frames	87b5033891913ec819985315c9cabb1c37af5ece1a68ef9188bb6e6393adfc33	87b5033891913ec819985315c9cabb1c37af5ece1a68ef9188bb6e6393adfc33	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_23.png	res/drawable-xxhdpi/face_loop_23.png	drawable-xxhdpi	faceid_frames	9c613da6dcc95e87b2a5ad9eaaa5063e6519337378785540c2ab758ad266f96e	9c613da6dcc95e87b2a5ad9eaaa5063e6519337378785540c2ab758ad266f96e	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_24.png	res/drawable-xxhdpi/face_loop_24.png	drawable-xxhdpi	faceid_frames	5ff347c98bafdb803b082ed875e67205287c16b37d0c34871c5203347782ef57	5ff347c98bafdb803b082ed875e67205287c16b37d0c34871c5203347782ef57	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_25.png	res/drawable-xxhdpi/face_loop_25.png	drawable-xxhdpi	faceid_frames	9ec222811882fe6f88b1e2437ece8691b95324670349321f447d13e42205b061	9ec222811882fe6f88b1e2437ece8691b95324670349321f447d13e42205b061	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_26.png	res/drawable-xxhdpi/face_loop_26.png	drawable-xxhdpi	faceid_frames	865ce1efa982a7708369dca9aad9ae85a7d99a5ff9f7c03075616cd48f02d027	865ce1efa982a7708369dca9aad9ae85a7d99a5ff9f7c03075616cd48f02d027	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_27.png	res/drawable-xxhdpi/face_loop_27.png	drawable-xxhdpi	faceid_frames	f07a728a867f269c92952b9d81912db488a78e0ae8c38309f2970e9534dbd805	f07a728a867f269c92952b9d81912db488a78e0ae8c38309f2970e9534dbd805	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_28.png	res/drawable-xxhdpi/face_loop_28.png	drawable-xxhdpi	faceid_frames	fbe56f22a32c95c4559cc4bf621d8fc3035368f09465a47bf215a32b8e505711	fbe56f22a32c95c4559cc4bf621d8fc3035368f09465a47bf215a32b8e505711	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_29.png	res/drawable-xxhdpi/face_loop_29.png	drawable-xxhdpi	faceid_frames	038cbaeeda1530f216e30a35dc6433cf3d500f0e72aa24a5a026db2993178dc2	038cbaeeda1530f216e30a35dc6433cf3d500f0e72aa24a5a026db2993178dc2	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_30.png	res/drawable-xxhdpi/face_loop_30.png	drawable-xxhdpi	faceid_frames	7f853e97b70da29de349e2f424c3ecb6dc6d3022123b35c1b1d361dd63fd9a59	7f853e97b70da29de349e2f424c3ecb6dc6d3022123b35c1b1d361dd63fd9a59	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_31.png	res/drawable-xxhdpi/face_loop_31.png	drawable-xxhdpi	faceid_frames	8899a4dfc5cd81167d65a4712004606241d7548b3768e29e2a97fb8748330db1	8899a4dfc5cd81167d65a4712004606241d7548b3768e29e2a97fb8748330db1	exact
KeyguardSmartisan.apk	res/drawable-xxhdpi/face_loop_32.png	res/drawable-xxhdpi/face_loop_32.png	drawable-xxhdpi	faceid_frames	88a4317592c59cefa77a456b6efc767e8bf69bcfcc4d5d7ec228b58e18c22d20	88a4317592c59cefa77a456b6efc767e8bf69bcfcc4d5d7ec228b58e18c22d20	exact
